Service ID,Provider,Service Type,Service Model,Edge Node ID,CPU Utilization,Memory Usage,Storage Usage,Network Bandwidth,Service Latency,Response Time,Throughput,Load Balancing,QoS Score,Workload Variability,Optimal Service Placement
S0161,Azure,Network,IaaS,E3,68.19238996513937,1903,500,318.79278648133817,251.7766127744665,337.9402399633923,119.64052720803384,63.60012868654948,0.7993185894149306,3,0
S0162,Google Cloud,Compute,IaaS,E2,51.5936039970554,3730,414,130.89040076504506,212.77891820736824,409.3575051713126,899.4730506857427,86.14717121947236,0.6462702142407849,2,0
S0163,AWS,AI Model,PaaS,E4,67.71330235311746,4719,908,120.02577585869228,278.93608005153834,137.7308272928909,266.7576180633605,60.30985396276012,0.8419466773888384,3,0
S0164,IBM,Compute,IaaS,E3,78.9238713560174,1126,724,651.6239841887822,222.92933533669944,155.47888039134105,753.0169101503022,62.49268980391648,0.8973988774103883,3,0
S0165,AWS,Network,IaaS,E1,28.87521431925405,6189,400,876.3668641124665,95.34902666636134,10.307483147943524,344.24658649871145,66.82305812886061,0.5564290824718485,2,0
S0166,AWS,Storage,IaaS,E4,50.74286672722162,3483,704,792.6153051689568,83.19897887987891,481.9161241399232,865.8144243287246,79.45781886968942,0.7667607154904919,3,0
S0167,Google Cloud,Database,PaaS,E2,82.9851714226713,4077,449,149.69651808113758,210.37677283882152,459.59699835220897,715.43212215314,72.72111595797705,0.5506325904937048,3,0
S0168,Google Cloud,Network,IaaS,E3,48.7874713949783,4088,302,550.1263005741458,61.89681776343621,384.6384492421209,431.7227856716104,87.25724049139102,0.9362870096488224,1,0
S0169,IBM,Compute,IaaS,E2,62.89042034203899,5082,830,114.5356305168736,32.350869189029616,48.74725027855758,122.48733146537558,60.678365016809614,0.7538183613281737,1,0
S0170,Google Cloud,Database,PaaS,E1,64.08270206466486,7491,930,54.841697176946674,162.0057480825772,229.27641595275895,746.0651746772667,50.533614392441706,0.9039828446303788,3,0
S0171,Google Cloud,Compute,IaaS,E3,33.83571898502295,6521,852,659.8220007909196,247.38426308479183,59.92695944606088,636.0405181669224,88.827873589261,0.6840428188331071,2,0
S0172,Google Cloud,Compute,IaaS,E1,47.167658123921626,782,508,539.8008103435468,34.907053528609744,17.800930958771318,52.76613194209931,91.0824666940036,0.5625391134081628,3,0
S0173,AWS,Storage,IaaS,E1,45.08834665564491,4578,748,91.20344835935614,238.6079405197401,311.9296529541727,58.94886317382306,52.97400815541948,0.5207496521928557,2,0
S0174,IBM,Database,PaaS,E4,21.96475313990486,2980,966,44.58985394192856,244.41374128370668,480.8064143692923,818.3533245330592,80.54537610791982,0.6407548103861878,1,0
S0175,Azure,Database,PaaS,E2,21.814382291851643,6528,548,989.8588492752413,147.27083002405533,452.4053314817536,296.42975186176113,68.9103391936539,0.6221168501820393,2,0
S0176,AWS,Storage,IaaS,E3,82.37727827568301,7362,999,39.72111882758116,21.90654145309361,351.40985931834814,654.3269843416624,89.69478275972584,0.7801759870099809,3,0
S0177,Google Cloud,Network,IaaS,E1,40.48031074796093,1902,975,450.082970519658,56.50400611791999,57.353886240787,481.50369877698506,93.72072770982392,0.5108694190318537,3,0
S0178,AWS,Compute,IaaS,E1,58.85590746791116,7959,557,509.5728343616186,213.69075117277004,144.34037845942706,870.2585137956789,92.55018833986244,0.7602852721495867,3,0
S0179,Google Cloud,AI Model,PaaS,E3,42.40441801915798,3866,353,126.1073463224406,214.9744937723301,166.82779617379256,921.1130574473642,88.8602123675426,0.6958858710060016,3,0
S0180,Google Cloud,Compute,IaaS,E1,90.55094338365052,4647,550,177.3711606553191,270.0148061744613,383.943528295325,996.9673270449114,63.45261143710815,0.788561134957221,3,0
S0181,AWS,Compute,IaaS,E4,39.44725691493304,6590,852,358.286956346249,176.89241323360193,403.1020978252059,195.9999290168845,90.59448217841584,0.8512087640751823,2,0
S0182,IBM,Network,IaaS,E4,52.22426095542013,6844,647,764.0591174515259,41.61167347556433,198.702000265061,869.8158441517016,76.67392379531464,0.8170459725399195,3,1
S0183,Google Cloud,Compute,IaaS,E4,85.45476878634514,7843,215,512.0115998196641,40.81739712396678,214.76315834262877,302.7203078923617,52.63783074160454,0.9923221846866832,1,0
S0184,IBM,Storage,IaaS,E4,83.14501750938564,5601,464,641.5228558074319,217.734045420263,31.809429245323955,611.2750811507323,72.84694249491244,0.5691326719384355,3,0
S0185,Azure,Storage,IaaS,E1,33.9576063384708,6620,511,985.322809539768,59.21647620683084,151.67699202519287,530.4841921757504,97.10789585149966,0.7148685044648893,2,0
S0186,Google Cloud,Database,PaaS,E3,80.19824823467829,4119,969,770.3253809600775,101.87372238689858,231.1297368170436,67.08872499376827,94.39296748677764,0.7124153683216556,3,0
S0187,IBM,AI Model,PaaS,E3,54.36401650534195,3095,163,440.0178831598056,148.7275420419646,67.32169272877621,936.13271591079,55.1132140498558,0.7085266018514603,3,0
S0188,IBM,Compute,IaaS,E3,56.22266540640164,4585,482,451.97750257858326,12.305638884964605,232.10105576996045,124.41070239175752,87.20633428571851,0.8318991960213342,2,0
S0189,Azure,Compute,IaaS,E3,30.01099793119578,3587,405,622.584356270595,78.4016129708799,428.0561480063222,703.807973437349,90.28964329791174,0.7449140302733612,3,0
S0190,IBM,Network,IaaS,E2,26.04511353178435,4418,977,668.7115563347153,125.32743450964762,294.8472996652761,795.756494397849,63.56940941183824,0.7587162799064815,2,0
S0191,IBM,Storage,IaaS,E3,74.59544802303239,801,744,505.7038165783046,87.49271395549584,48.67562896882204,805.5234565953,73.58042853705462,0.7161779960733823,3,0
S0192,Azure,AI Model,PaaS,E2,57.23458642664748,2992,256,648.4126105868302,45.22924660293192,103.91894622683442,178.71979298240254,85.54939707318414,0.9958497305092812,1,1
S0193,Google Cloud,Database,PaaS,E2,52.76380269613847,7126,817,33.29716946995778,219.76361604987824,242.52673157769252,475.1914529825735,71.95207444105739,0.9637806744095212,3,0
S0194,IBM,Storage,IaaS,E4,74.71311714892975,3764,284,435.3266352578757,244.8785582745556,187.1287034126879,837.9574269122809,55.63984594332885,0.6538620946821855,2,0
S0195,IBM,Database,PaaS,E2,77.41346742433323,7927,491,286.148695312742,80.95629796239882,185.7762395775884,337.5452498598169,85.29412223408607,0.5557969623833336,1,0
S0196,IBM,Network,IaaS,E1,31.91811257520152,7283,404,137.88270079067928,233.4537509088595,269.3410495903592,494.3612416059304,95.58193448676518,0.9198823620193016,2,0
S0197,AWS,Network,IaaS,E2,65.76688621082309,790,564,108.5510476806874,118.7383014983876,296.35400157883413,309.15419806485346,82.62423642030788,0.9985851257128622,3,0
S0198,Azure,Compute,IaaS,E4,30.151556170826414,3436,257,607.1602439585208,154.4723083019308,400.4621694353336,490.373846991058,88.69003742845169,0.6463044470198227,1,0
S0199,AWS,AI Model,PaaS,E2,76.35313145217842,1092,758,528.3645416810856,257.5203170934801,177.07361609661749,893.4460264632361,67.91812678289142,0.6788924629208831,2,0
S0200,Azure,Database,PaaS,E1,69.27163672003547,5470,902,261.0482758264056,226.23633613171032,404.6784786898875,482.368019481131,59.159912256331744,0.9708165907426014,1,0
S0201,Google Cloud,Storage,IaaS,E1,91.74609658125937,765,174,476.2405581847893,242.50947113827243,175.91950226518995,578.1164162206044,82.13868308091463,0.8555647590015449,1,0
S0202,Google Cloud,Network,IaaS,E1,25.17185122673159,4788,187,497.3099920305842,45.36932414297526,37.16216458120458,433.77746913792936,66.38856029206094,0.647819165889818,2,0
S0203,IBM,Compute,IaaS,E4,24.279104086344077,5288,388,203.05889063422964,25.567230620950195,281.55194899234766,487.1113240431592,93.00367594948963,0.7905232456419575,1,0
S0204,Azure,Compute,IaaS,E4,41.16403060199001,1336,586,655.5721312628341,268.55439508095617,298.0721391984591,64.41548909410062,56.13140249890033,0.972114789682128,2,0
S0205,Google Cloud,Database,PaaS,E3,39.62792628019295,8188,117,783.1101628222295,119.41110952347285,467.9247203547114,319.5582344624332,71.67318498665618,0.9059065534728892,1,0
S0206,Azure,Network,IaaS,E4,38.52340993039999,4344,622,793.5489054806238,89.92450503055585,365.7700497706125,464.7526356547332,69.8363800234193,0.8709163568643299,1,0
S0207,Google Cloud,AI Model,PaaS,E1,87.96909353907775,1211,590,606.4451323964205,218.78539500723824,459.7085997222754,652.1071271930924,96.90269267769648,0.8684981558635112,1,0
S0208,AWS,Network,IaaS,E1,38.71596498871296,7221,432,516.5221966938238,251.7426009910577,455.0901330190747,477.5493340261975,57.65674003022019,0.5890101621461352,3,0
S0209,Google Cloud,Database,PaaS,E4,40.39622945964733,5957,68,70.39707157534095,259.4344384599988,306.24131402653865,370.9261911554858,50.49234125060055,0.9123406196139684,3,0
S0210,AWS,Database,PaaS,E2,76.95486968134728,1892,732,294.9529858630898,98.21915663194208,268.6034120148593,418.6937985769493,61.90426064035588,0.6380593162217291,2,0
S0211,Google Cloud,Network,IaaS,E4,53.7304881837905,4408,499,102.3387323103882,256.4026554044938,283.146073910164,280.1786627404432,91.01384298843271,0.9651833289507648,1,0
S0212,IBM,Database,PaaS,E4,78.2532917716386,2185,123,964.184929269689,17.07551359043189,489.3820957618514,928.2695686353502,60.46609080235085,0.6823199955068915,2,0
S0213,AWS,Network,IaaS,E1,24.90246181732889,3239,622,143.7293447635031,19.65013998061707,388.85216895600985,545.6560645013689,62.04390318527413,0.9288301985211282,3,0
S0214,Google Cloud,Storage,IaaS,E3,56.56783952550382,7046,988,160.25765575259103,188.9381625763756,62.07029334827397,62.73898117851696,56.49494022684054,0.6331167472589008,3,0
S0215,IBM,Network,IaaS,E1,22.5210200137462,6246,714,890.6808521471872,23.61637888908614,391.429919322886,68.47394549856928,85.77181016382701,0.7572634682911202,3,0
S0216,AWS,Network,IaaS,E3,24.69899025915159,6565,325,944.4890006416932,100.75970471049764,93.56364396013068,974.3135532044396,53.45870952527086,0.5534426477445302,3,0
S0217,IBM,Database,PaaS,E1,87.98280900083083,3668,97,768.1707488425608,203.4630159428426,229.20176901275656,260.37834680458275,66.56041511642609,0.830059451498087,2,0
S0218,Azure,Database,PaaS,E4,30.44340283381964,3900,260,15.350874435943172,104.49373433599676,113.1252393665018,815.3278743735989,64.12493633104823,0.9180396375834192,1,0
S0219,Azure,Compute,IaaS,E1,59.931551170641285,4819,904,11.332808246998065,57.981935524828295,347.8957021112826,105.36153648254574,77.75798648950774,0.859223640651208,2,0
S0220,AWS,Compute,IaaS,E1,50.832170195053,6146,969,384.3197620895763,87.99843344688328,439.88177073458746,925.1045998598216,86.52081325098678,0.7616292564693287,1,0
S0221,Google Cloud,Storage,IaaS,E1,46.050749469413205,895,700,151.96141631078362,139.9847230138774,152.27732382967366,880.6961534833445,76.64382173483737,0.5225579393007298,3,0
S0222,AWS,Compute,IaaS,E4,87.48750092654544,6322,671,28.202280730081316,145.2388273298673,50.18526319201194,592.538504312789,96.55129964875336,0.9667205035854292,1,0
S0223,IBM,Network,IaaS,E4,21.63675475816171,853,744,469.4260225104596,235.98506824742455,156.261618056732,58.54872441909298,97.5721319443666,0.8527447742893173,3,0
S0224,Google Cloud,Database,PaaS,E4,69.78422646316918,6446,589,943.6312784329018,226.2952026822962,339.45731038677525,294.9203303221707,68.07326642492578,0.8729321191826664,2,0
S0225,Azure,Compute,IaaS,E4,92.25458256601628,2499,758,330.5813791534071,139.76125234405987,171.09246250168047,436.4815150285417,88.88401881374463,0.8973402877554035,1,0
S0226,Google Cloud,Compute,IaaS,E3,62.01261375963814,4571,240,664.5292716444095,254.4718679841376,146.27496210136368,487.0609109101837,86.94006916340948,0.8738717129638054,2,0
S0227,Azure,Storage,IaaS,E3,90.26168465248188,5451,364,655.7129996011163,38.69995588446177,100.3732433862898,332.7948206342534,94.64822958524137,0.7205580820491668,3,0
S0228,Google Cloud,Storage,IaaS,E2,23.919340946451783,3621,950,258.5693026285161,80.32923831752593,253.78304916847244,81.30047483325347,72.39718201038517,0.8668109146439734,2,0
S0229,Google Cloud,Network,IaaS,E4,51.40949893056211,4594,612,653.9209963356257,249.2530567331642,145.21492579702192,610.621035630215,76.52365935988962,0.8125133939051645,3,0
S0230,Google Cloud,Database,PaaS,E3,39.51183432215384,6142,710,220.21063454402235,116.50824139471516,368.1950710783468,547.9469343100182,70.7887156790787,0.9270081668343932,3,0
S0231,IBM,Storage,IaaS,E1,74.81157237355472,5027,829,130.78733944112014,294.4485598441834,47.54497697617933,318.8506036576238,92.51884596498527,0.9012299076686852,3,0
S0232,IBM,Compute,IaaS,E4,93.5972817872935,3310,611,704.3694527040932,142.54471805071145,335.3761862245456,86.0771691911262,61.48511576810672,0.5206871912336299,2,0
S0233,AWS,Database,PaaS,E2,39.23975468331859,3752,949,122.30640893287756,238.6210087743104,126.40440713820723,994.8644778608432,61.98545391212224,0.6894435451663026,2,0
S0234,AWS,Database,PaaS,E2,69.0630951105556,2500,807,996.9401264034618,123.68057720779971,249.74683791528557,507.8868774850856,68.63025517885399,0.5173580760919473,1,0
S0235,Azure,Compute,IaaS,E2,34.85732245698051,6540,162,191.617877138727,130.36128812341695,150.1840617953177,768.2040296853733,61.51714160511756,0.551037462383049,1,0
S0236,IBM,Storage,IaaS,E1,62.39976909287074,3926,219,598.200444128893,117.95052844883412,364.1566512452899,479.6983332987687,78.05034182074604,0.8007053610018057,2,0
S0237,Azure,Compute,IaaS,E3,54.794936501625216,2361,517,417.26082569846346,217.12730805068944,473.200449723302,91.01177631979436,56.72450532477512,0.9369109105811266,2,0
S0238,AWS,Database,PaaS,E1,92.90039972236528,817,727,135.12255818161043,166.51777579769836,459.3676219402085,344.12070783122505,66.00931097020276,0.5599123793546337,2,0
S0239,Azure,AI Model,PaaS,E4,65.63954545223498,4125,970,37.56546850163926,283.4145428536689,295.87884542060465,354.1046339556061,95.6722349237795,0.7255446437334158,2,0
S0240,AWS,AI Model,PaaS,E2,46.21297790651141,3261,63,626.504959469905,79.0126433775609,236.6790485959194,846.4352588465651,70.4612740095898,0.955439452403222,3,0
S0241,IBM,Network,IaaS,E1,28.557183866595004,5476,764,808.6899881512348,34.66600596461608,410.9672496252971,671.5184790998807,87.41168582467546,0.907150491835794,3,0
S0242,Google Cloud,Compute,IaaS,E1,31.34351215512009,7192,337,843.5955048916766,121.01213810426847,344.8299176875877,311.6584084574992,55.6731095853287,0.759833948232965,3,0
S0243,IBM,Compute,IaaS,E3,36.89876974634263,1647,956,487.88633834616513,186.9302487557989,99.9464159662971,969.3529569261316,62.37822540708923,0.8857857196644154,2,0
S0244,Azure,Network,IaaS,E3,38.82249960052235,6042,238,779.6809125105617,258.93568639007106,412.2504146703701,355.4647407779778,90.36728106001844,0.7613468870222685,3,0
S0245,Azure,Network,IaaS,E2,83.79620433808535,717,963,676.1186621536593,107.12808157069666,220.153350803408,998.3223245372844,88.1496468144847,0.5790461686414243,3,0
S0246,IBM,Network,IaaS,E1,62.09170912118937,7864,204,727.0119822241419,197.86709158171615,102.6029733858758,996.35550851175,69.30779592969105,0.5623680566108396,1,0
S0247,IBM,Database,PaaS,E1,59.25431835307748,8061,616,497.673015169596,108.30861090184962,148.0807016942813,231.6499918594047,97.71984510167373,0.5941841160335348,1,0
S0248,AWS,Compute,IaaS,E3,28.60766539019131,5103,743,637.0776228397058,187.07977698336515,141.08824482168774,347.10406037898014,95.53215079172728,0.6754610474828397,3,0
S0249,Azure,Database,PaaS,E1,84.51047700120762,3962,771,807.4706544402964,266.01834437404204,264.41141755569544,511.7419885604215,98.115037455612,0.9652646338370092,3,0
S0250,Azure,Network,IaaS,E1,74.21107274063628,7726,937,403.9053338014528,73.25050446652567,124.841344432159,680.8956375904964,71.39573450938927,0.8998392068268006,3,0
S0251,IBM,Compute,IaaS,E1,25.07512714250012,6517,520,807.9191118589079,124.25128442157656,70.54757882677232,551.6450765536093,59.87367918428415,0.7164007806131587,2,0
S0252,Google Cloud,Database,PaaS,E3,73.08763229223266,4323,124,596.0966743611722,298.01323294677525,70.60851680074276,970.969395675644,81.33293195456704,0.746538354893787,1,0
S0253,Azure,Database,PaaS,E2,60.76536630069845,4134,326,174.2420141270784,261.2243233335909,295.80533659815734,737.7897060239069,84.23865791395993,0.6328047288332075,1,0
S0254,Google Cloud,Network,IaaS,E4,26.12940093100837,4111,989,34.43731565233877,171.5687580793796,370.0320515361955,251.4426069138257,56.272089222526,0.852176478236065,1,0
S0255,IBM,Compute,IaaS,E2,54.372548114649234,3063,694,369.1260643951605,157.4051395970112,167.55117433078698,149.8426727029564,89.3241517147953,0.901382835731019,3,0
S0256,IBM,Network,IaaS,E4,56.352221534753525,5653,392,551.2293650133764,88.95711277988089,26.97884780886837,703.9812261738889,50.90301098799802,0.6194523478337883,2,0
S0257,AWS,Compute,IaaS,E1,32.433090512245684,4820,474,841.4221486814535,157.5767811695912,72.34019459913526,200.52981817172483,74.13641937383917,0.5209108118932326,1,0
S0258,Azure,AI Model,PaaS,E2,90.92736102502116,821,620,136.21082333884374,255.2135419925844,458.200334565158,798.2929983189664,66.55081297474474,0.8119444715814852,1,0
S0259,Google Cloud,Storage,IaaS,E4,83.74815286104965,3220,560,802.2042842067433,207.12648141694527,251.836393198832,345.48483389732013,87.0151529949542,0.7812560595676583,2,0
S0260,AWS,Storage,IaaS,E3,70.17667529968313,2503,906,864.3789556065547,90.56298831250604,232.25067671143563,360.5485999028262,65.63803637109079,0.7010655775144382,3,0
S0261,Azure,Storage,IaaS,E3,54.67216707504554,7408,231,159.18061213082544,64.43185671079222,28.644097371944547,60.25847277003637,91.34035563905164,0.8219469708866051,3,1
S0262,AWS,Network,IaaS,E2,50.88241561883814,783,507,853.0783761111768,83.23651841406459,367.03214093528055,715.9607037402886,79.74767443904052,0.7753066489925717,1,0
S0263,IBM,AI Model,PaaS,E2,68.82301003632156,4154,967,991.539032164364,55.07896441088382,268.75335965671866,157.6062654114515,89.69466808810361,0.6252907882970964,1,0
S0264,Azure,Compute,IaaS,E1,60.90739020551791,4598,900,729.5704427377551,33.2140053269962,109.01965868239516,784.2365485903422,99.46703189198118,0.6988644878113612,2,0
S0265,AWS,Database,PaaS,E2,24.670482941141422,2334,882,786.921985006738,128.64517146040623,63.936142488718026,517.2744308213464,83.95791728717785,0.7140567848736208,1,0
S0266,AWS,Compute,IaaS,E1,58.43769865777488,7593,113,994.4711148832848,38.42338329748897,197.86005317967928,795.0658242068406,99.2475158180822,0.9401239972377818,2,1
S0267,Google Cloud,Database,PaaS,E1,80.48027129246296,3785,888,609.426438020686,55.71420452949578,420.20936245556254,604.7302122378542,51.44181634608527,0.9804520770644798,1,0
S0268,AWS,Compute,IaaS,E3,54.44299081977186,6687,309,314.8075181960869,166.4607818801484,433.994334008502,128.3116084180412,66.90699942419042,0.9465006811982486,1,0
S0269,Azure,AI Model,PaaS,E3,23.89674331657013,5050,242,839.1555257352951,53.55678574137454,305.39472639386184,777.3697198699239,55.39266322811546,0.8595890120259898,1,0
S0270,Azure,Database,PaaS,E4,78.97086495380248,6817,704,618.3409197365149,23.844531392116338,366.4928493427699,116.30951065001226,63.11524656922198,0.7924963668029109,3,0
S0271,Google Cloud,Network,IaaS,E3,35.10228366019808,7422,665,585.383469483747,98.62971075822614,66.42633582740648,504.76663454086565,91.94439495628872,0.8446308177329775,2,1
S0272,Azure,Compute,IaaS,E3,39.39656261660291,4861,455,261.0991999588979,69.99413409348043,298.18177207924884,213.73175343771516,51.61616326630452,0.9695546103663444,2,0
S0273,IBM,Compute,IaaS,E2,32.35297650742219,1032,775,758.7709268870577,157.01503045834113,336.81319470871904,764.7184190789907,76.00914678661968,0.6249993676119159,3,0
S0274,Azure,Database,PaaS,E3,44.76612986536232,1488,803,90.8506031014953,35.19828995204675,108.34929302775818,916.0116664158204,78.35643537661865,0.7675602538367025,3,1
S0275,Azure,Network,IaaS,E4,76.75636292664763,4234,992,925.0442000867146,226.77238236647852,441.2758191260269,576.4198551903605,78.0575573335978,0.844804009500204,3,0
S0276,AWS,Network,IaaS,E2,58.9539394627953,4063,770,332.5652261627799,272.3388882333659,105.54840138529968,550.7899295842215,73.76485369116278,0.8396235006621373,2,0
S0277,AWS,AI Model,PaaS,E4,35.36609556130344,4617,142,136.49690626209053,224.3133763170773,163.60390632476071,775.765036509337,89.53014823848777,0.6261394797884182,1,0
S0278,Azure,Network,IaaS,E3,85.83725586140307,3285,479,447.9428677713946,162.1839760334113,314.07285504149473,54.82487232694085,56.67715447527756,0.7933657636948759,3,0
S0279,Google Cloud,Network,IaaS,E4,85.96863912136469,3064,703,52.04521016396782,258.8970074277211,322.79153191405806,921.8707105034028,65.52885077753936,0.8979565712100782,3,0
S0280,AWS,Network,IaaS,E2,85.29338187845052,3344,483,687.7799323223167,210.0009220355447,352.69852308381,237.57637623657516,80.78630267225864,0.737539490025122,3,0
S0281,Google Cloud,Storage,IaaS,E1,37.909715853615445,4419,453,903.6784553409026,8.112581122806006,64.88573940342079,984.9129396349254,84.54756831339779,0.8966490383493675,1,1
S0282,Azure,AI Model,PaaS,E4,53.842950813574106,6191,483,838.8903770671237,121.25659506847842,426.2375706649921,749.4412505624391,70.20742158885281,0.6799412988772774,1,0
S0283,Azure,Compute,IaaS,E4,93.87422421056564,7091,161,136.09577871340227,256.030810325006,271.0950948187973,785.5385903156375,93.76856316636166,0.9693800635818794,3,0
S0284,IBM,Database,PaaS,E2,77.90093572324928,5742,978,135.00842573665454,107.02836310270445,240.9476791114835,673.3928313549262,70.77466983479572,0.7669642202495506,1,0
S0285,AWS,Compute,IaaS,E2,22.037556591916985,664,424,815.3001375010215,15.388476190029431,490.73783601161966,498.0800236459023,70.13880671741666,0.7979739753963071,3,0
S0286,Azure,AI Model,PaaS,E4,24.890344344536903,6266,108,925.0117318570848,225.12299337292032,372.7853655010997,593.0463086931072,51.81036307436925,0.5156807844022941,1,0
S0287,IBM,Database,PaaS,E3,54.79485326092496,3476,92,466.06313153515424,241.60128973344624,67.82295304349368,94.08274171436938,77.5570668097367,0.5851345685642971,2,0
S0288,AWS,AI Model,PaaS,E4,88.191515439617,3428,256,503.98140574462826,52.37514003777603,380.7041919408579,642.7615339604135,85.43404192559525,0.8164669402355224,2,0
S0289,Azure,Network,IaaS,E2,60.402634846453566,7781,829,325.0794209718686,163.51544656873844,56.67197764670605,644.7931968876944,55.7219081758424,0.7099351858911356,1,0
S0290,Azure,Database,PaaS,E1,57.33593810257177,3312,345,895.3224670738498,61.6268545037391,23.46057563136258,896.640757531719,65.27163830439355,0.7540818952290873,2,0
S0291,AWS,Network,IaaS,E1,27.91052749674729,6464,167,648.4538762394324,217.1741536180233,207.7766886822496,530.3735395587084,89.06284768914261,0.5314857043668502,2,0
S0292,AWS,Compute,IaaS,E3,69.25850785432206,5822,581,295.3690613956948,85.10738427735826,496.8533046814172,123.28715538175796,68.29597177067878,0.917067619205192,2,0
S0293,AWS,Compute,IaaS,E4,81.65773704501692,2264,271,305.7950423437091,98.28346115618236,95.6931287354827,340.88612445797713,62.08012310200199,0.8922528011481086,3,0
S0294,Azure,Database,PaaS,E1,48.531500563067176,3122,215,892.2880723329664,254.2664018238299,339.5957283281271,672.8479415086016,83.6100331782556,0.5926769878609248,1,0
S0295,Azure,Database,PaaS,E4,78.17088881939955,4387,692,23.49768366676325,145.51509390103678,94.96407244099848,277.2959196138907,59.83793888358278,0.8171646786286897,1,0
S0296,IBM,AI Model,PaaS,E2,92.33574904256088,1616,205,329.49930699937204,202.5775631093831,365.1456177296092,316.5014307626309,94.78264597915884,0.9091576058271358,1,0
S0297,Google Cloud,AI Model,PaaS,E1,35.28248443457668,3048,233,558.8131144042054,123.70004996312797,257.6232974365348,829.4455655428108,55.279919801307045,0.8204270682078,2,0
S0298,AWS,Network,IaaS,E3,59.2497223396056,5502,139,156.73528747833137,92.91202287215783,343.1861379437944,605.1037451745735,85.32749011414134,0.6551990476479224,3,0
S0299,Azure,Database,PaaS,E2,41.53534685634317,5719,143,101.17776665759388,189.5160278252751,109.40785619797497,533.1010601848939,74.97743506431875,0.8280555752390836,1,0
S0300,Azure,Compute,IaaS,E3,79.46408142753795,7873,62,817.1235677796544,50.68298435325228,375.357882935046,352.5293684655141,93.49647811984968,0.6052308738416061,2,0
S0301,AWS,AI Model,PaaS,E2,63.31950244108681,4711,883,895.4603447620221,115.03495149222458,497.8533392151263,744.3816341363816,56.30975455131183,0.6591274986397104,3,0
S0302,Google Cloud,AI Model,PaaS,E1,67.59368131627278,4366,854,825.3703565902076,66.66592602884707,336.16874530672027,323.33251276552784,83.8947459248044,0.6200348265535893,3,0
S0303,AWS,Compute,IaaS,E3,79.84356197119206,7775,994,899.8000108399742,210.25951524751991,251.8051990557101,750.2103417619664,78.60273195906908,0.7784625511951033,1,0
S0304,Google Cloud,AI Model,PaaS,E3,49.69778544968412,4006,791,557.5808513477878,283.54160731210175,462.35525442343976,116.5964062540699,74.00450711200233,0.5541133233827743,1,0
S0305,Azure,Network,IaaS,E2,88.63175513052825,2426,883,814.1355397804384,298.67573556468056,17.76740269361939,871.3142745029794,74.57036317163342,0.9666551901741692,2,0
S0306,Google Cloud,Database,PaaS,E3,59.977165043460495,7877,853,390.2022120071894,137.83165908026928,367.66252445005233,524.5881402071361,86.09884808992655,0.6667561768314334,1,0
S0307,IBM,Compute,IaaS,E2,31.8466117126511,3584,487,669.6051828642481,79.49646494275112,445.48579323876834,466.5826158640215,96.8870827467411,0.6094850635529007,2,0
S0308,Azure,Database,PaaS,E2,72.19243386266018,1518,587,988.9471760752728,135.6346642633756,40.22054597426916,630.4722409648283,54.56258295595241,0.7482749068009156,3,0
S0309,IBM,AI Model,PaaS,E2,79.49460128286908,918,636,233.47044660073612,254.94447593900352,230.5314435037215,642.9824692514569,50.97513238052601,0.6384989092273581,3,0
S0310,AWS,AI Model,PaaS,E2,43.7571257800645,6009,925,396.0007488281698,65.77167517285176,110.31253243549946,175.43341804549578,90.28523962406018,0.7674520431913221,3,1
S0311,AWS,Compute,IaaS,E1,84.28844427490647,678,985,485.2469035369848,285.8682172376125,287.5939011380368,768.4219103254026,55.40846937753797,0.6742545748910427,3,0
S0312,AWS,Network,IaaS,E2,87.96074410743248,1020,860,146.63533214985122,105.85040179545454,328.27604971579365,312.1318830525598,99.3348398040212,0.5660334053845204,1,0
S0313,Google Cloud,Storage,IaaS,E4,40.76783655333567,2173,199,90.22822436040622,295.81207953784,158.28535963508995,909.7137861614184,80.96741244794185,0.632947621013631,1,0
S0314,Azure,Compute,IaaS,E3,93.76411045364163,6968,709,831.4256376584082,252.38962182251885,235.39101814226944,826.9581302440909,82.54331976270703,0.7192199224807626,2,0
S0315,AWS,Storage,IaaS,E4,30.55336460365688,4176,57,977.0264290993103,243.5283075734801,146.87634778551416,378.9527394580111,59.94458514690087,0.5151466132398128,2,0
S0316,AWS,Storage,IaaS,E1,35.15117513018674,4001,78,410.6778131913621,98.78187876311866,191.00167058300576,817.3523285406787,62.015615514833726,0.885321263507381,2,0
S0317,Azure,Network,IaaS,E4,33.816862942851955,5370,345,96.77333783270674,7.589277524639192,88.17457877732755,388.57097433490895,82.96751515496251,0.810912282295208,2,1
S0318,AWS,Storage,IaaS,E3,87.04922825059028,1192,975,75.15364308367072,117.7292081036664,443.9241273569594,145.9002975542386,95.48634189670985,0.8006798036391771,2,0
S0319,IBM,Storage,IaaS,E4,69.07194142437214,3036,770,892.4050242966957,94.03376405049464,14.905101173976847,963.7938267894224,99.11952772587831,0.773024965941383,3,1
S0320,Azure,Network,IaaS,E1,31.407821241670465,2632,689,469.1761072304032,16.0321121705952,442.3805013574564,669.9719144546681,59.90154733155468,0.7951565861625343,3,0
S0321,Azure,Storage,IaaS,E2,53.02425637762617,5772,389,326.827043396768,154.08275066924926,290.12265039137185,483.2945503294621,56.70598113548951,0.9673259763536104,3,0
